Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
211;-22140;-42715;5;0;0;0
212;-40840;-42706;15;0;0;0
213;-51690;-42748;6;0;0;0
214;-35320;-42714;21;0;0;0
215;-52290;-42758;7;0;0;0
216;-33130;-42714;9;0;0;0
217;-15290;-42587;20;0;0;3
218;-22690;-42496;5;0;0;0
219;-30000;-42439;15;0;0;3
220;-18440;-42330;12;0;0;0
221;-24900;-42251;7;0;0;0
222;-22690;-42163;5;0;0;0
223;-33140;-42122;7;0;0;0
224;-22690;-42036;5;0;0;0
225;-21680;-41945;8;0;0;0
226;-53890;-41998;8;0;0;0
227;-78340;-42158;29;0;0;3
228;-27990;-42096;7;0;0;3
229;-22700;-42011;5;0;0;0
230;-38630;-41997;14;0;0;0
231;-81330;-42167;22;0;0;2
232;-32040;-42123;6;0;0;0
233;-32040;-42080;6;0;0;0
234;-22690;-41997;5;0;0;0
235;-49700;-42030;5;0;0;0
236;-33140;-41992;7;0;0;0
237;-53880;-42042;10;0;0;0
238;-69660;-42158;28;0;0;4
239;-56080;-42217;12;0;0;0
240;-56080;-42274;13;0;0;0
241;-26000;-42207;7;0;0;0
242;-34230;-42174;10;0;0;0
243;-4520;-42019;17;0;0;0
244;-24890;-41949;7;0;0;0
245;-61650;-42029;26;0;0;3
246;-37530;-42011;15;0;0;0
247;-30380;-41964;16;0;0;0
248;-57190;-42025;11;0;0;0
249;-33140;-41989;7;0;0;0
250;-35340;-41963;9;0;0;0
251;-32040;-41923;6;0;0;0
252;-53900;-41971;7;0;0;0
253;-21590;-41890;5;0;0;0
254;-64670;-41980;20;0;0;3
255;-70440;-42092;27;0;0;5
256;-22700;-42016;5;0;0;0
257;-22690;-41941;5;0;0;0
258;-40100;-41933;18;0;0;2
259;-53390;-41978;8;0;0;0
260;-34240;-41948;8;0;0;0
261;-65490;-42038;20;0;0;3
262;-26480;-41979;20;0;0;3
263;-22730;-41906;8;0;0;0
264;-14090;-41800;9;0;0;0
265;-54490;-41848;10;0;0;0
266;-72590;-41964;29;0;0;0
267;-24880;-41900;9;0;0;0
268;-28170;-41848;15;0;0;0
269;-22700;-41777;5;0;0;0
270;-33140;-41745;7;0;0;0
271;-35870;-41724;14;0;0;0
272;-41130;-41721;14;0;0;2
273;-32040;-41686;6;0;0;0
274;-21570;-41613;9;0;0;0
275;-22690;-41544;5;0;0;0
276;-35350;-41521;8;0;0;0
277;-58880;-41584;15;0;0;0
278;-64920;-41668;23;0;0;0
279;-52790;-41708;7;0;0;0
280;-24350;-41646;5;0;0;0
281;-53890;-41689;8;0;0;0
282;-34250;-41663;7;0;0;0
283;-5670;-41536;18;0;0;5
284;-54500;-41581;8;0;0;0
285;-12020;-41478;22;0;0;5
286;-11330;-41372;7;0;0;0
287;-53540;-41415;10;0;0;0
288;-24890;-41357;8;0;0;0
289;-64860;-41439;24;0;0;0
290;-53220;-41479;26;0;0;2
291;-36440;-41462;11;0;0;0
292;-34230;-41437;11;0;0;0
293;-3490;-41308;13;0;0;0
294;-22690;-41244;5;0;0;0
295;-31290;-41211;10;0;0;1
296;-33380;-41184;13;0;0;0
297;-59380;-41245;15;0;0;0
298;-54990;-41292;9;0;0;0
299;-5620;-41172;19;0;0;0
300;-78090;-41295;26;0;0;6
301;-14020;-41205;11;0;0;0
302;-14080;-41115;10;0;0;1
303;-31430;-41083;25;0;0;5
304;-99430;-41275;42;0;0;5
305;-14090;-41186;8;0;0;3
306;-26530;-41138;12;0;0;0
307;-13540;-41048;8;0;0;0
308;-103180;-41250;58;0;0;6
309;-54990;-41294;9;0;0;0
310;-38640;-41286;13;0;0;0
311;-39740;-41281;14;0;0;0
312;-56080;-41328;12;0;0;0
313;-22690;-41268;6;0;0;0
314;-51190;-41300;6;0;0;0
315;-51400;-41332;7;0;0;0
316;-38640;-41324;13;0;0;0
317;-45890;-41338;41;0;0;3
318;-33150;-41312;6;0;0;0
319;-55740;-41357;33;0;0;5
320;-12990;-41269;7;0;0;0
321;-54990;-41312;9;0;0;0
322;-37540;-41300;11;0;0;0
323;-36440;-41285;11;0;0;0
324;-35330;-41266;11;0;0;0
325;-22700;-41209;6;0;0;0
326;-11220;-41117;26;0;0;6
327;-26050;-41071;7;0;0;0
328;-56100;-41117;9;0;0;0
329;-52790;-41153;7;0;0;0
330;-38070;-41143;16;0;0;0
331;-17390;-41071;11;0;0;2
332;-24350;-41021;5;0;0;0
333;-23800;-40969;5;0;0;0
334;-28030;-40931;29;0;0;2
335;-54490;-40971;9;0;0;0
336;-23430;-40919;26;1;0;3
337;-51690;-40951;6;0;0;0
338;-53890;-40989;8;0;0;0
339;-64140;-41057;17;0;0;1
340;-68080;-41137;35;0;0;2
341;-55790;-41180;13;0;0;0
342;-35580;-41164;7;0;0;0
343;-106480;-41354;25;0;0;4
344;-27050;-41312;16;0;0;5
345;-25920;-41268;22;0;0;2
346;-107690;-41460;48;1;0;2
347;660;-41338;13;0;0;0
348;-55590;-41379;10;0;0;0
349;-53900;-41415;7;0;0;0
350;-36440;-41401;11;0;0;0
351;-55780;-41442;25;0;0;5
352;-52790;-41474;7;0;0;0
353;-24880;-41427;10;0;0;0
354;-51690;-41456;6;0;0;0
355;-40590;-41454;13;0;0;2
356;-36430;-41440;12;0;0;0
357;-23780;-41390;8;0;0;0
358;-50770;-41416;20;0;0;3
359;-61580;-41472;18;0;0;0
360;-32040;-41446;6;0;0;0
361;-34240;-41426;8;0;0;0
362;-60240;-41478;13;0;0;2
363;-52710;-41509;30;0;0;3
364;-13540;-41432;8;0;0;0
365;-50720;-41458;21;0;0;3
366;-23790;-41410;8;0;0;0
367;-12990;-41332;7;0;0;0
368;-22780;-41282;11;0;0;0
369;-17390;-41217;11;0;0;3
370;-34240;-41198;8;0;0;0
371;-45010;-41208;41;1;0;3
372;-29990;-41178;16;0;0;3
373;-35350;-41163;8;0;0;0
374;-66150;-41229;39;0;0;8
375;-41090;-41229;11;0;0;0
376;-53530;-41262;21;0;0;3
377;-51690;-41289;6;0;0;0
378;-40590;-41288;13;0;0;3
379;-46920;-41302;28;0;0;6
380;-50240;-41326;7;0;0;0
381;-37820;-41317;19;0;0;5
382;-53400;-41348;7;0;0;0
383;-37540;-41338;12;0;0;0
384;-49630;-41360;19;0;0;1
385;-135670;-41605;53;0;0;6
386;-53390;-41636;8;0;0;0
387;-34240;-41616;8;0;0;0
388;-34250;-41597;7;0;0;0
389;-71040;-41673;9;0;0;0
390;-24890;-41630;7;0;0;0
391;-57790;-41671;14;0;0;3
392;-60240;-41719;13;0;0;3
393;-33150;-41697;6;0;0;0
394;-33690;-41677;9;0;0;0
395;-50300;-41698;6;0;0;0
396;-52230;-41725;8;0;0;0
397;-21590;-41674;5;0;0;0
398;-55000;-41708;8;0;0;0
399;-23790;-41663;8;0;0;0
400;-22690;-41616;5;0;0;0
401;-22680;-41568;7;0;0;0
402;-35670;-41554;18;0;0;2
403;-53390;-41583;9;0;0;0
404;-56090;-41619;11;0;0;0
405;-35340;-41603;9;0;0;0
406;-32190;-41580;20;0;0;3
407;-53890;-41610;8;0;0;0
408;-69260;-41678;32;1;0;5
409;-89480;-41795;26;0;0;3
410;-58890;-41837;13;0;0;0
411;-56680;-41873;13;0;0;0
412;-25890;-41834;19;0;0;2
413;-83000;-41934;28;0;0;7
414;-52790;-41960;7;0;0;0
415;-54970;-41991;13;0;0;0
416;-76380;-42074;15;0;0;2
417;-62670;-42123;22;0;0;0
418;-16230;-42061;11;0;0;0
419;-52450;-42086;8;0;0;0
420;-56130;-42120;13;0;0;0
421;-2340;-42025;12;0;0;0
422;-32040;-42002;6;0;0;0
423;-52320;-42026;48;0;0;2
424;-51890;-42049;42;0;0;5
425;-11890;-41978;6;0;0;0
426;2060;-41875;7;0;0;0
427;-37540;-41865;11;0;0;0
428;-3490;-41775;13;0;0;0
429;-35380;-41760;11;0;0;0
430;-60490;-41804;21;1;0;3
431;-38380;-41796;19;0;0;3
432;-51690;-41819;6;0;0;0
433;-33140;-41799;7;0;0;0
434;-47090;-41811;17;0;0;2
435;-36440;-41798;11;0;0;0
436;-33140;-41779;7;0;0;0
437;-38530;-41771;24;0;0;6
438;-53440;-41798;23;0;0;5
439;-33140;-41778;7;0;0;0
440;-18490;-41725;13;0;0;0
441;-21590;-41680;5;0;0;0
442;-34240;-41663;8;0;0;0
443;-52790;-41688;7;0;0;0
444;-20070;-41639;18;0;0;0
445;-21590;-41594;6;0;0;0
446;-33150;-41575;6;0;0;0
447;-35340;-41561;10;0;0;0
448;-44980;-41569;17;0;0;2
449;-28890;-41541;14;0;0;3
450;-70180;-41604;26;0;0;4
