Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
188;-30400;-41404;23;0;0;0
189;-60400;-41505;24;0;0;0
190;-33950;-41465;10;0;0;0
191;-45650;-41487;32;0;0;0
192;-39050;-41474;10;0;0;0
193;-42700;-41481;15;0;0;0
194;-47400;-41511;26;0;0;0
195;-38550;-41496;9;0;0;0
196;-29650;-41435;5;0;0;0
197;-42200;-41439;11;0;0;0
198;-13600;-41299;12;1;0;0
199;-42750;-41306;14;0;0;0
200;-34000;-41270;14;0;0;0
201;-88150;-41503;50;0;0;0
202;-85550;-41721;74;0;0;0
203;-38300;-41704;27;0;0;0
204;-11500;-41556;20;1;0;0
205;-66850;-41679;46;0;0;0
206;-38900;-41666;8;0;0;0
207;-42300;-41669;15;0;0;0
208;-30400;-41615;6;0;0;0
209;-73100;-41765;16;0;0;0
210;-19000;-41657;6;0;0;0
211;-82200;-41849;76;0;0;0
212;-45700;-41867;17;0;0;0
213;-59400;-41950;49;0;0;0
214;-24700;-41869;29;0;0;0
215;-21050;-41772;6;0;0;0
216;-42100;-41774;12;0;0;0
217;-41550;-41773;7;0;0;0
218;-49000;-41806;20;0;0;0
219;-31300;-41758;24;0;0;0
220;-19950;-41659;5;0;0;0
221;-48900;-41691;25;0;0;0
222;-30150;-41639;14;0;0;0
223;-28700;-41581;7;0;0;0
224;-42750;-41587;14;0;0;0
225;-43850;-41597;32;0;0;0
226;-36150;-41573;19;0;0;0
227;-19650;-41476;80;1;0;0
228;-44550;-41489;14;0;0;0
229;-31750;-41447;8;0;0;0
230;-85850;-41640;60;1;0;0
231;-41950;-41641;12;0;0;0
232;-30150;-41592;8;0;0;0
233;12900;-41358;6;1;0;0
234;-40250;-41353;10;0;0;0
235;-44300;-41366;14;0;0;0
236;-28800;-41312;13;0;0;0
237;-44450;-41326;19;0;0;0
238;-37200;-41308;19;0;0;0
239;-88800;-41507;72;0;0;0
240;-81850;-41675;46;0;0;0
241;-84650;-41854;21;0;0;0
242;-58500;-41922;52;0;0;0
243;-42300;-41924;30;0;0;0
244;-43050;-41928;11;0;0;0
245;-58500;-41996;38;0;0;0
246;-45800;-42012;16;0;0;0
247;-40300;-42005;13;0;0;0
248;-29550;-41954;42;0;0;0
249;-46050;-41971;15;0;0;0
250;-24550;-41901;29;0;0;0
251;-40350;-41895;8;0;0;0
252;-38900;-41883;8;0;0;0
253;-33900;-41852;24;0;0;0
254;-45300;-41865;24;0;0;0
255;-48300;-41890;18;0;0;0
256;-63100;-41973;38;0;0;0
257;-44600;-41983;28;0;0;0
258;-33950;-41952;26;0;0;0
259;-83300;-42112;45;0;0;0
260;-18750;-42022;9;0;0;0
261;1150;-41857;44;1;0;0
262;-29300;-41809;5;0;0;0
263;-38500;-41796;5;0;0;0
264;-30150;-41752;7;0;0;0
265;-40650;-41748;17;0;0;0
266;-31500;-41709;17;0;0;0
267;-37550;-41694;9;0;0;0
268;-26400;-41637;17;0;0;0
269;-80350;-41781;33;0;0;0
270;-29550;-41735;6;0;0;0
271;-38800;-41725;18;0;0;0
272;4900;-41553;22;1;0;0
273;-11350;-41442;20;1;0;0
274;-73850;-41561;63;0;0;0
275;-32050;-41526;25;0;0;0
276;-41300;-41525;17;0;0;0
277;-58900;-41588;59;1;0;0
278;-42400;-41591;16;0;0;0
279;-33650;-41563;13;0;0;0
280;-19450;-41484;5;0;0;0
281;-62850;-41560;27;0;0;0
282;-41000;-41558;10;0;0;0
283;-39600;-41551;6;0;0;0
284;-41750;-41551;10;0;0;0
285;8300;-41376;1;1;0;0
286;-57700;-41434;23;0;0;0
287;-30900;-41397;8;0;0;0
288;-12250;-41296;12;0;0;0
289;-91750;-41470;53;0;0;0
290;11900;-41286;15;1;0;0
291;-39000;-41278;5;0;0;0
292;-36700;-41263;8;0;0;0
293;-31900;-41231;8;0;0;0
294;-41900;-41233;15;0;0;0
295;-88100;-41392;75;0;0;0
296;-95700;-41575;66;0;0;0
297;-39750;-41569;8;0;0;0
298;-23850;-41510;53;1;0;0
