Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
451;-19140;-32648;7;0;0;0
452;-60150;-32709;40;1;0;3
453;-97120;-32851;42;0;0;1
454;-51820;-32893;52;0;0;3
455;-21330;-32868;11;0;0;0
456;-47400;-32899;48;1;0;5
457;-29250;-32891;21;0;0;2
458;-4810;-32830;10;0;0;0
459;15030;-32726;45;0;0;5
460;-47800;-32759;5;0;0;0
461;-25240;-32742;9;0;0;0
462;-68400;-32819;36;0;0;3
463;-23790;-32800;6;0;0;0
464;-31450;-32797;18;0;0;1
465;-7510;-32743;19;0;0;3
466;-48350;-32776;5;0;0;0
467;-31720;-32774;14;0;0;1
468;-31240;-32771;7;0;0;0
469;-37280;-32780;15;0;0;2
470;-35150;-32785;5;0;0;0
471;-16300;-32750;31;0;0;1
472;-1720;-32685;18;0;0;4
473;-32660;-32684;22;1;0;1
474;-19140;-32656;7;0;0;0
475;-26830;-32644;17;0;0;0
476;-31780;-32642;9;0;0;0
477;-14270;-32603;15;0;0;0
478;-10590;-32557;30;1;0;3
479;-2810;-32495;20;0;0;3
480;-23400;-32476;22;0;0;2
481;-11380;-32432;17;0;0;1
482;-32750;-32433;30;0;0;6
483;-32200;-32433;37;0;0;3
484;-38700;-32445;5;0;0;0
485;-13990;-32407;7;0;0;1
486;-23800;-32390;5;0;0;0
487;-23050;-32371;5;0;0;0
488;-31280;-32368;9;0;0;0
489;-25180;-32354;14;0;0;0
490;4620;-32278;15;0;0;1
491;-9210;-32231;15;0;0;0
492;-32920;-32233;32;0;0;2
493;520;-32166;14;0;0;2
494;-134080;-32372;71;1;0;4
495;-24320;-32356;77;0;0;5
496;-23440;-32338;16;0;0;1
497;-29580;-32333;7;0;0;0
498;-37230;-32342;18;0;0;2
499;2670;-32272;13;0;0;2
500;-5990;-32220;8;0;0;0
501;-10900;-32177;28;1;0;6
502;-40670;-32194;19;1;0;1
503;-33450;-32197;7;0;0;0
504;-8110;-32149;15;0;0;0
505;-29140;-32143;57;0;0;6
506;-16880;-32113;10;0;0;0
507;-12510;-32074;18;0;0;0
508;-67760;-32144;36;1;0;4
509;-19140;-32119;7;0;0;0
510;-49090;-32152;15;0;0;1
511;-31220;-32150;10;0;0;0
512;-34110;-32154;44;0;0;7
513;-38980;-32167;12;0;0;0
514;-7600;-32120;30;0;0;3
515;-10400;-32077;10;0;0;1
516;-21210;-32056;17;0;0;1
517;-7810;-32009;21;0;0;2
518;-18030;-31982;8;0;0;0
519;-4330;-31929;7;0;0;0
520;-64340;-31991;30;0;0;4
521;-50730;-32027;18;0;0;3
522;-31290;-32026;7;0;0;0
523;-42850;-32047;24;0;0;2
524;-83670;-32145;56;1;0;8
525;-30680;-32142;8;0;0;0
526;-19140;-32118;7;0;0;0
527;-14680;-32085;8;0;0;0
528;-21820;-32065;17;0;0;2
529;-28170;-32058;16;0;0;1
530;-31230;-32056;8;0;0;0
531;-67430;-32123;39;1;0;4
532;-21820;-32104;18;0;0;1
533;-19140;-32079;7;0;0;0
534;-19140;-32055;7;0;0;0
