Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
605;-120400;-67207;86;1;0;0
606;-55650;-67188;45;0;0;0
607;-107700;-67254;100;6;0;0
608;-119750;-67341;117;8;0;0
609;-15050;-67255;9;0;0;0
610;-10350;-67162;7;0;0;0
611;-120500;-67249;128;11;0;0
612;-54400;-67228;44;3;0;0
613;-214950;-67469;221;13;0;0
614;-80700;-67490;68;1;0;0
615;-242650;-67775;217;8;0;0
616;-98750;-67825;86;2;0;0
617;-91650;-67864;54;4;0;0
618;-3400;-67760;28;11;0;0
619;-189950;-67957;173;4;0;0
620;-33900;-67902;34;3;0;0
621;-431650;-68488;400;5;0;0
622;-73700;-68496;61;3;0;0
623;-186100;-68685;171;5;0;0
624;-123800;-68773;144;13;0;0
625;-276550;-69106;222;2;0;0
626;-287550;-69455;239;2;0;0
627;-94950;-69496;105;8;0;0
628;-103200;-69549;85;1;0;0
629;-162000;-69696;111;3;0;0
630;-49200;-69664;63;13;0;0
631;-64900;-69656;39;2;0;0
632;-130000;-69752;116;3;0;0
633;-61950;-69739;85;14;0;0
634;-84400;-69762;76;4;0;0
635;-12300;-69672;8;1;0;0
636;-108300;-69733;94;1;0;0
637;-116250;-69806;97;0;0;0
638;-22100;-69731;56;13;0;0
639;-89950;-69763;99;8;0;0
640;-460600;-70373;400;2;0;0
641;-355750;-70818;279;0;0;0
642;-107100;-70875;106;6;0;0
643;-84800;-70897;66;1;0;0
644;-271600;-71208;204;0;0;0
645;-8300;-71111;5;2;0;0
646;-220800;-71342;192;3;0;0
647;-82150;-71359;79;3;0;0
648;-29500;-71295;26;2;0;0
649;-393600;-71791;342;5;0;0
650;-119000;-71864;110;6;0;0
651;-166000;-72008;152;7;0;0
652;-168700;-72157;162;11;0;0
653;-182450;-72326;147;0;0;0
654;-465850;-72927;400;3;0;0
655;-128800;-73013;109;1;0;0
656;-293350;-73348;233;1;0;0
657;-175600;-73504;174;10;0;0
658;-133500;-73595;124;5;0;0
659;-148350;-73709;133;3;0;0
660;-22000;-73630;21;3;0;0
661;-20800;-73550;19;4;0;0
662;-36350;-73494;63;10;0;0
663;-313650;-73856;260;4;0;0
664;-312350;-74216;236;3;0;0
665;-25050;-74142;17;0;0;0
666;-97150;-74176;72;3;0;0
667;-435850;-74719;400;5;0;0
668;-460050;-75295;400;2;0;0
669;-440800;-75842;381;7;0;0
670;-108600;-75891;97;5;0;0

Raw Arrays
