Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
395;-37260;-57210;13;0;0;1
396;5060;-57053;10;0;0;1
397;-28931;-56982;53;0;0;2
398;-32250;-56920;7;0;0;0
399;-49700;-56902;5;0;0;0
400;-56930;-56902;17;0;0;0
401;-39900;-56859;6;0;0;0
402;-61180;-56870;70;0;0;3
403;-16280;-56769;13;0;0;0
404;-56660;-56769;20;0;0;1
405;-11830;-56658;7;0;0;0
406;-64994;-56679;82;1;1;1
407;7449;-56521;51;2;0;1
408;-51340;-56508;8;0;0;0
409;-24040;-56429;24;0;0;0
410;-32050;-56370;13;0;0;0
411;-53751;-56363;54;1;0;1
412;-49881;-56347;65;1;0;0
413;-10780;-56237;7;0;0;0
414;-34230;-56184;11;0;0;0
415;-31190;-56124;9;0;0;0
416;-30200;-56061;27;1;0;0
417;-31440;-56002;13;0;0;0
418;-23511;-55925;69;1;1;0
419;-64620;-55945;39;0;0;1
420;-16650;-55852;32;1;0;1
421;-32080;-55795;8;0;0;0
422;-28210;-55730;20;0;0;1
423;-14630;-55633;10;0;0;0
424;-61870;-55648;39;1;0;1
425;-26600;-55579;43;1;0;1
426;-57690;-55584;22;1;0;1
427;-33250;-55532;23;0;0;1
428;-76786;-55582;82;2;0;3
429;-31010;-55524;16;0;0;0
430;-46950;-55504;72;2;0;0
431;-51660;-55495;11;0;0;0
432;6110;-55353;16;2;0;0
433;-11880;-55252;8;0;0;0
434;-63720;-55272;59;2;0;2
435;-55710;-55273;39;0;0;1
436;-66220;-55298;32;0;0;0
437;-64099;-55318;167;6;0;4
438;-54842;-55317;37;2;0;0
439;-35730;-55272;21;0;0;1
440;-16150;-55184;31;1;0;1
441;-3340;-55066;20;1;0;1
442;-18620;-54984;32;0;0;1
443;-12920;-54889;10;0;0;0
444;13158;-54735;57;2;0;2
445;-33160;-54687;14;0;0;0
446;-29850;-54631;11;0;0;0
447;-12560;-54537;21;1;0;1
448;-16600;-54452;19;1;0;1
449;-26350;-54390;24;1;0;1
450;-19120;-54311;31;1;0;1
451;-37060;-54273;65;2;0;4
452;-29870;-54219;8;0;0;0
453;-10710;-54123;9;0;0;0
454;-53870;-54123;17;1;0;2
455;-67000;-54151;16;0;0;0
456;-43180;-54127;15;0;0;1
457;-65540;-54152;31;0;0;3
458;43286;-53939;107;1;0;2
459;-53003;-53937;80;2;0;5
460;-30350;-53886;11;0;0;0
