Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
420;47219;21575;56;0;0;2
421;27160;21588;29;1;0;3
422;75160;21715;70;6;0;6
423;132687;21978;122;2;0;5
424;48380;22040;51;2;0;7
425;51439;22109;60;1;0;4
426;147359;22403;130;4;0;2
427;3518;22359;25;0;0;0
428;48160;22419;64;2;0;2
429;205445;22846;203;4;1;5
430;50440;22910;45;2;0;2
431;100302;23089;144;4;1;2
432;27080;23099;22;1;0;2
433;243183;23607;233;3;0;5
434;65740;23704;55;2;1;5
435;114330;23912;122;5;1;4
436;145067;24190;191;6;1;6
437;24170;24190;22;1;0;2
438;488905;25251;400;4;0;5
439;68570;25350;58;4;0;5
440;80008;25474;75;4;0;4
441;530;25418;45;3;0;5
442;36220;25442;40;3;0;4
443;417012;26326;400;4;1;3
444;90100;26470;119;4;1;4
445;67850;26563;123;4;1;7
446;26330;26562;26;0;0;0
447;138619;26813;152;4;1;6
448;384232;27611;400;5;0;5
449;232918;28068;255;3;1;2
450;8180;28024;9;0;0;0
451;79249;28137;85;6;0;7
452;334196;28814;330;9;0;12
453;99695;28971;161;3;1;4
454;297371;29562;383;4;1;1
455;239978;30024;211;3;2;4
456;487771;31028;400;5;1;8
457;29980;31026;32;0;0;2
458;354167;31731;400;5;1;5
459;384193;32499;400;3;0;5
460;37450;32510;44;3;0;1
461;360007;33221;398;5;0;7
462;410;33150;19;1;1;0
463;501197;34160;400;3;1;7
464;15920;34121;21;1;0;1
465;126060;34319;114;4;0;5
466;53149;34359;46;0;0;1
467;104020;34508;107;2;0;4
468;114480;34679;105;7;0;9
469;442775;35549;400;5;1;4
470;72910;35629;70;4;2;4
471;52090;35664;58;1;0;2
472;27050;35646;26;3;0;1
473;451647;36525;400;5;0;6
474;129020;36720;113;5;0;3
475;47730;36743;45;2;0;0
476;137030;36954;195;1;0;3
477;-420;36876;8;0;0;0
478;455524;37752;400;3;2;8
479;107817;37898;135;4;1;5
