Round;Reward;Average Reward;Steps Survived;Coins Collected;Enemies Killed;Crates Destroyed
412;780;-15471;12;0;0;0
413;-19200;-15480;18;0;0;0
414;-9750;-15466;21;0;0;0
415;-6670;-15445;17;0;0;1
416;-19870;-15455;15;0;0;0
417;-13840;-15451;17;0;0;0
418;-10620;-15440;14;0;0;1
419;-13020;-15434;8;0;0;0
420;-6590;-15413;6;0;0;0
421;5640;-15363;26;2;0;2
422;-2090;-15332;7;0;0;0
423;-9000;-15317;16;0;0;0
424;150;-15280;15;0;0;0
425;-10640;-15269;14;0;0;0
426;-6760;-15249;24;0;0;3
427;-3290;-15221;24;2;0;2
428;-15390;-15222;14;0;0;0
429;7730;-15168;22;1;0;1
430;-26010;-15193;19;0;0;3
431;-1790;-15162;26;1;0;2
432;9140;-15106;28;1;0;2
433;-3940;-15080;8;0;0;0
434;-18700;-15089;21;1;0;1
435;2920;-15047;24;2;0;2
436;-3040;-15020;7;0;0;0
437;-4800;-14996;19;0;0;2
438;-25330;-15020;8;0;0;0
439;-9780;-15008;11;0;0;0
440;-6380;-14988;8;0;0;0
441;-11040;-14979;32;2;0;2
442;-2180;-14950;8;0;0;0
443;-5580;-14929;14;0;0;0
444;-6590;-14910;6;0;0;0
445;-21290;-14925;7;0;0;0
446;-28080;-14954;11;0;0;0
447;4380;-14911;7;1;0;0
448;190;-14877;12;0;0;0
449;-6480;-14859;8;0;0;0
450;-10140;-14848;43;1;0;3
451;-27540;-14876;10;0;0;0
452;-13730;-14874;16;0;0;0
453;1690;-14837;11;0;0;0
454;13790;-14774;40;3;0;2
455;-7590;-14758;7;0;0;0
456;-23570;-14778;8;0;0;0
457;-8310;-14764;13;0;0;0
458;-23490;-14783;6;0;0;0
459;-24330;-14803;7;0;0;0
460;-8780;-14790;10;0;0;0
461;-18280;-14798;17;0;0;1
462;-21390;-14812;21;0;0;0
463;3000;-14774;10;0;0;0
464;-13340;-14771;22;0;0;0
465;9830;-14718;26;1;0;4
466;-3360;-14693;16;0;0;1
467;-21190;-14707;15;0;0;0
468;-18470;-14715;8;0;0;0
469;3290;-14677;9;0;0;0
470;7950;-14629;30;2;0;2
471;-4480;-14607;11;0;0;0
472;-8820;-14595;12;0;0;0
473;-13030;-14592;22;1;0;0
474;-5990;-14573;6;0;0;0
475;-5970;-14555;30;1;0;2
476;-19230;-14565;8;1;0;0
477;-20390;-14577;7;0;0;0
478;-8380;-14564;18;0;0;0
479;-23570;-14583;8;0;0;0
480;-5830;-14565;7;0;0;0
481;-30;-14535;9;0;0;0
482;-37570;-14583;39;0;0;1
483;-3370;-14559;11;1;0;0
484;-2780;-14535;9;0;0;0
485;2480;-14500;8;0;0;0
486;2250;-14465;32;0;0;4
487;-38540;-14515;56;4;0;2
488;-27150;-14541;9;0;0;0
489;-8790;-14529;8;0;0;0
490;-8220;-14516;11;0;0;0
491;4800;-14477;21;1;0;1
492;-5380;-14458;7;0;0;0
493;-20430;-14470;10;0;0;0
494;-23130;-14488;6;0;0;0
495;-2210;-14463;24;0;0;0
496;-14620;-14463;9;1;0;0
497;-15860;-14466;52;3;0;4
498;-34940;-14507;21;0;0;0
499;-6490;-14491;6;0;0;0
500;-29550;-14521;65;1;0;1
501;2230;-14488;9;0;0;0
502;-9370;-14478;12;0;0;0
503;3470;-14442;7;0;0;0
504;-14090;-14441;9;0;0;2
505;2950;-14407;12;0;0;0
506;-5140;-14389;9;0;0;0
507;6370;-14348;39;5;0;4
508;17670;-14285;28;2;0;4
509;80;-14256;12;0;0;0
510;4160;-14220;12;0;0;0
511;3850;-14185;11;0;0;0
512;-180;-14158;11;1;0;0
513;8380;-14114;26;0;0;1
514;-8770;-14103;26;1;0;2
515;-1040;-14078;7;1;0;0
516;-7990;-14066;21;0;0;3
517;-19600;-14077;5;0;0;0
518;-9390;-14068;9;0;0;0
519;-27220;-14093;33;0;0;0
520;1230;-14064;10;0;0;3
521;-5140;-14047;9;0;0;0
522;-18970;-14056;38;0;0;1
523;-7690;-14044;7;0;0;0
524;-17170;-14050;9;0;0;0
525;-19590;-14060;5;0;0;0
526;-15220;-14063;18;0;0;0
527;-29190;-14091;28;0;0;2
528;-23590;-14109;6;0;0;0
529;-1350;-14085;12;0;0;0
530;-3820;-14066;16;0;0;4
531;-3040;-14045;7;0;0;0
532;-19540;-14055;20;0;0;0
533;5580;-14018;15;0;0;3
534;20860;-13953;30;1;0;3
535;-16850;-13959;45;1;0;2
536;-9780;-13951;12;0;0;0
537;-8160;-13940;13;0;0;0
538;3320;-13908;6;0;0;0
539;5700;-13872;15;0;0;1
540;-21220;-13885;12;0;0;0
541;2280;-13855;9;0;0;0
542;2370;-13825;7;0;0;0
543;-1840;-13803;6;0;0;0
544;-21240;-13817;8;0;0;0
545;-23590;-13835;5;0;0;0
546;3300;-13803;11;0;0;0
547;3270;-13772;6;0;0;0
548;7430;-13734;7;0;0;2
549;6730;-13696;15;0;0;1
550;1120;-13669;8;0;0;0
551;-19190;-13679;5;0;0;0
552;-9960;-13673;15;0;0;0
553;-22800;-13689;41;2;0;2
554;-20550;-13701;29;0;0;2
555;2120;-13673;7;0;0;1
556;-3630;-13655;15;0;0;2
557;4790;-13622;40;5;0;6
558;-6670;-13609;20;0;0;1
559;-8230;-13600;10;0;0;0
560;-7330;-13589;9;1;0;0
561;-910;-13566;16;0;0;1
562;28010;-13492;53;4;0;7
563;-9640;-13485;13;0;0;0
564;-33330;-13520;33;0;0;2
565;3510;-13490;19;0;0;1
566;-2990;-13472;8;0;0;0
567;-19690;-13483;5;0;0;0
568;-7370;-13472;19;0;0;1
569;-19600;-13483;5;0;0;0
570;-1980;-13462;9;0;0;0
571;-1840;-13442;6;0;0;0
572;-1880;-13422;8;0;0;0
573;-3230;-13404;9;0;0;0
574;-4970;-13389;13;0;0;0
575;2390;-13362;45;3;0;2
576;-14220;-13363;14;1;0;1
577;-20190;-13375;6;0;0;0
578;-10640;-13371;14;0;0;0
579;-8620;-13362;12;0;0;1
580;4490;-13332;8;0;0;0
581;4190;-13301;9;0;0;0
582;-6480;-13290;8;0;0;0
583;810;-13265;18;1;0;1
584;-1840;-13246;6;0;0;0
585;320;-13223;17;0;0;0
586;2230;-13196;9;0;0;0
587;4660;-13166;21;1;0;2
588;-8690;-13158;8;0;0;0
589;-5230;-13145;19;0;0;0
590;-10620;-13141;26;2;0;1
591;3380;-13113;7;0;0;0
592;1060;-13089;28;2;0;3
593;-6540;-13078;112;7;0;5
594;-4760;-13064;75;7;0;9
595;3230;-13036;47;1;0;3
596;1890;-13011;32;0;0;5
597;-1070;-12991;12;0;0;2
598;-14080;-12993;71;4;0;7
599;-1940;-12975;6;0;0;0
600;14640;-12929;99;7;0;8
601;15060;-12882;18;1;0;2
602;-6030;-12871;7;0;0;0
603;-10330;-12866;12;0;0;0
604;-11010;-12863;17;0;0;0
605;25210;-12800;51;3;0;8
606;8660;-12765;59;7;0;4
607;3550;-12738;18;0;0;2
608;-4900;-12725;23;1;0;2
609;2520;-12700;8;1;0;0
610;-17290;-12708;9;0;0;0
611;-8170;-12700;12;0;0;0
612;13780;-12657;72;7;0;4
613;4630;-12629;7;1;0;0
614;11440;-12590;21;1;0;2
615;-5840;-12579;26;0;0;0
616;-8660;-12572;76;5;0;7
617;-8240;-12565;8;0;0;0
618;-1680;-12548;8;0;0;0
619;7640;-12515;8;0;0;4
620;13100;-12474;61;9;0;6
621;5170;-12445;29;2;0;1
622;-10070;-12441;22;0;0;2
623;5730;-12412;29;2;0;2
624;1370;-12390;9;0;0;0
625;1370;-12368;9;0;0;0
626;3190;-12343;17;2;0;2
627;-12630;-12344;61;4;0;6
628;5120;-12316;56;2;0;4
629;-6750;-12307;14;0;0;0
630;8920;-12273;28;0;0;4
631;-1280;-12256;7;0;0;0
632;5100;-12229;37;3;0;4
633;7240;-12198;38;3;0;4
634;14120;-12156;20;2;0;3
635;19770;-12106;50;7;0;7
636;-7840;-12099;38;1;0;1
637;-4240;-12087;27;1;0;2
638;29140;-12022;39;2;0;9
639;12980;-11983;19;3;0;1
640;330;-11964;13;1;0;0
641;7370;-11934;8;0;0;0
642;7550;-11903;11;0;0;3
643;2380;-11881;9;1;0;0
644;4650;-11856;19;1;0;1
645;6010;-11828;32;3;0;3
646;10940;-11793;15;1;0;1
647;3470;-11769;7;0;0;0
648;2120;-11748;7;0;0;1
649;-22500;-11764;8;0;0;0
650;-12790;-11766;57;4;0;5
651;-9960;-11763;19;0;0;0
652;-2970;-11749;11;0;0;0
653;1130;-11730;10;0;0;2
654;25650;-11673;30;4;0;6
655;7750;-11643;22;1;0;2
656;5700;-11617;15;0;0;2
657;-2410;-11603;17;1;0;0
658;-19000;-11614;5;0;0;0
659;-1940;-11599;6;0;0;0
660;16200;-11557;70;2;0;5
661;9180;-11526;28;2;0;2
662;5480;-11500;15;1;0;2
